Real,Previsto
430000.0,412938.3522727273
440000.0,357118.4210526316
545000.0,583628.8659793815
371000.0,365093.23529411765
320000.0,286147.98560700874
350000.0,525149.3953488372
480000.0,622540.0
425000.0,733778.9817444219
398000.0,311228.07042253524
235000.0,286147.98560700874
486000.0,412938.3522727273
155000.0,358226.3082706767
90000.0,286147.98560700874
220000.0,200936.93244246475
350000.0,286147.98560700874
460000.0,562735.2483221476
175500.0,291475.01516683516
305000.0,733778.9817444219
600000.0,921057.9831932773
365000.0,365093.23529411765
186000.0,342982.94088669954
275000.0,267351.6029645315
1200000.0,1181733.8366197185
1538000.0,718740.6677018633
116700.0,200936.93244246475
1300000.0,1408402.7777777778
335000.0,291475.01516683516
414434.0,418946.89830508473
215000.0,200936.93244246475
650000.0,1408402.7777777778
550000.0,454090.62152777775
335000.0,286147.98560700874
240000.0,798450.7593880389
600000.0,403803.02116402116
507688.0,342982.94088669954
1780000.0,2862967.4025974027
320000.0,365093.23529411765
850000.0,733778.9817444219
399000.0,365093.23529411765
290000.0,286147.98560700874
155000.0,301593.97575757577
220000.0,267351.6029645315
480000.0,516944.9917877448
1890000.0,1649191.9960000003
255000.0,267351.6029645315
630000.0,497401.9864364982
110000.0,365093.23529411765
348000.0,286147.98560700874
422000.0,365093.23529411765
480000.0,412938.3522727273
398000.0,412938.3522727273
400680.0,342982.94088669954
184000.0,286147.98560700874
27000.0,200936.93244246475
780000.0,286147.98560700874
1350000.0,516944.9917877448
404280.0,286147.98560700874
235000.0,403803.02116402116
250000.0,286147.98560700874
145000.0,200936.93244246475
379000.0,286147.98560700874
480000.0,1524177.8839779005
37000.0,200936.93244246475
260000.0,200936.93244246475
385000.0,200936.93244246475
710000.0,594296.147826087
157000.0,286147.98560700874
750000.0,1265740.49122807
570000.0,733778.9817444219
399000.0,714538.4615384615
520000.0,497401.9864364982
490000.0,454090.62152777775
500000.0,798450.7593880389
189000.0,497401.9864364982
158500.0,200936.93244246475
270000.0,286147.98560700874
44000.0,200936.93244246475
396700.0,267351.6029645315
269900.0,291475.01516683516
537000.0,516944.9917877448
30000.0,286147.98560700874
442500.0,516944.9917877448
169990.0,200936.93244246475
75000.0,286147.98560700874
640000.0,375421.73913043475
330000.0,342982.94088669954
399900.0,398676.9759450172
325800.0,497401.9864364982
1150000.0,795787.4549549549
350000.0,365093.23529411765
819000.0,2862967.4025974027
40000.0,200936.93244246475
980000.0,1181733.8366197185
615000.0,718740.6677018633
778000.0,570352.2276785715
188500.0,200936.93244246475
209000.0,200936.93244246475
179500.0,497401.9864364982
30000.0,286147.98560700874
540000.0,497401.9864364982
725000.0,733778.9817444219
260000.0,301593.97575757577
320000.0,365093.23529411765
140000.0,200936.93244246475
138500.0,291475.01516683516
789000.0,516944.9917877448
595000.0,718740.6677018633
242500.0,342982.94088669954
199750.0,200936.93244246475
155000.0,200936.93244246475
269000.0,291475.01516683516
840000.0,1524177.8839779005
325000.0,497401.9864364982
611000.0,570352.2276785715
160000.0,200936.93244246475
480000.0,516944.9917877448
350000.0,365093.23529411765
285000.0,311228.07042253524
519000.0,516944.9917877448
797500.0,921057.9831932773
610000.0,570352.2276785715
220000.0,200936.93244246475
650000.0,286147.98560700874
143900.0,267351.6029645315
190000.0,286147.98560700874
164000.0,798450.7593880389
394000.0,798450.7593880389
1200000.0,1075327.7441860465
278000.0,342982.94088669954
2400000.0,2273214.285714286
435000.0,200936.93244246475
75000.0,200936.93244246475
460000.0,403803.02116402116
1090000.0,1181733.8366197185
55000.0,200936.93244246475
108000.0,286147.98560700874
655000.0,938076.5765765766
320000.0,497401.9864364982
265000.0,365093.23529411765
1207115.0,718740.6677018633
245000.0,291475.01516683516
330000.0,286147.98560700874
300000.0,365093.23529411765
40000.0,365093.23529411765
530000.0,311228.07042253524
171000.0,267351.6029645315
45000.0,200936.93244246475
265000.0,516944.9917877448
195000.0,403101.6424242424
190000.0,286147.98560700874
575000.0,626833.0266666666
195000.0,286147.98560700874
450000.0,412938.3522727273
395000.0,342982.94088669954
340000.0,684041.4696969697
195000.0,200936.93244246475
288000.0,200936.93244246475
149000.0,200936.93244246475
230000.0,200936.93244246475
990000.0,921057.9831932773
297000.0,365093.23529411765
650000.0,1408402.7777777778
199900.0,286147.98560700874
750000.0,583628.8659793815
350000.0,516944.9917877448
550000.0,753897.339055794
449000.0,516944.9917877448
400000.0,365093.23529411765
145000.0,286147.98560700874
410000.0,523130.54054054053
179000.0,200936.93244246475
384800.0,286147.98560700874
595000.0,733778.9817444219
225000.0,286147.98560700874
495000.0,733778.9817444219
216000.0,286147.98560700874
585000.0,738258.6346153846
595000.0,403101.6424242424
170000.0,291475.01516683516
528000.0,412938.3522727273
245000.0,286147.98560700874
825000.0,516944.9917877448
680000.0,562735.2483221476
134900.0,291475.01516683516
155000.0,342982.94088669954
129500.0,200936.93244246475
140000.0,200936.93244246475
180000.0,200936.93244246475
159000.0,200936.93244246475
660000.0,738258.6346153846
240000.0,286147.98560700874
262000.0,200936.93244246475
76000.0,365093.23529411765
170000.0,200936.93244246475
825000.0,516944.9917877448
1390000.0,2430432.5064935065
425000.0,511658.53658536583
790000.0,798450.7593880389
1500000.0,798450.7593880389
750000.0,365093.23529411765
438500.0,718740.6677018633
230000.0,291475.01516683516
235000.0,286147.98560700874
339900.0,311228.07042253524
399500.0,286147.98560700874
649900.0,575612.015625
350000.0,286147.98560700874
73000.0,516944.9917877448
540000.0,497401.9864364982
160000.0,267351.6029645315
73000.0,200936.93244246475
290000.0,403101.6424242424
520000.0,454090.62152777775
390000.0,497401.9864364982
390000.0,200936.93244246475
185000.0,291475.01516683516
180000.0,286147.98560700874
360000.0,412938.3522727273
160000.0,798450.7593880389
165000.0,365093.23529411765
245000.0,575612.015625
165000.0,200936.93244246475
220000.0,286147.98560700874
340000.0,291475.01516683516
159900.0,291475.01516683516
326550.0,286147.98560700874
495000.0,744449.0
249000.0,403101.6424242424
860000.0,714538.4615384615
225000.0,267351.6029645315
145000.0,200936.93244246475
795000.0,785353.2034632035
380025.0,267351.6029645315
177500.0,286147.98560700874
320000.0,286147.98560700874
96000.0,200936.93244246475
340000.0,516944.9917877448
290000.0,291475.01516683516
920000.0,617582.8846153846
55000.0,286147.98560700874
590000.0,610345.205479452
419000.0,267351.6029645315
350000.0,267351.6029645315
550000.0,798450.7593880389
150000.0,200936.93244246475
960000.0,365093.23529411765
220000.0,200936.93244246475
699000.0,398676.9759450172
385000.0,267351.6029645315
295000.0,365093.23529411765
195000.0,497401.9864364982
235402.0,267351.6029645315
305000.0,575612.015625
650000.0,575612.015625
479990.0,718740.6677018633
315000.0,615145.5454545454
535000.0,753897.339055794
212500.0,438061.125
250000.0,365093.23529411765
259000.0,516944.9917877448
340000.0,403101.6424242424
245000.0,200936.93244246475
515000.0,365093.23529411765
690000.0,733778.9817444219
165000.0,286147.98560700874
173250.0,267351.6029645315
250000.0,342982.94088669954
795000.0,1265740.49122807
28000.0,286147.98560700874
826000.0,1155493.4428571428
450000.0,516944.9917877448
725000.0,594296.147826087
250440.0,301593.97575757577
355000.0,358226.3082706767
225000.0,511658.53658536583
445000.0,753897.339055794
260000.0,301593.97575757577
1680000.0,1649191.9960000003
165000.0,286147.98560700874
499900.0,523130.54054054053
550000.0,753897.339055794
352250.0,286147.98560700874
650000.0,626833.0266666666
1700000.0,1649191.9960000003
339990.0,286147.98560700874
1340000.0,615145.5454545454
255000.0,327328.94736842107
161500.0,267351.6029645315
267000.0,342982.94088669954
540000.0,395913.0081300813
360000.0,311228.07042253524
195000.0,200936.93244246475
310000.0,291475.01516683516
2200000.0,1649191.9960000003
650000.0,286147.98560700874
455000.0,286147.98560700874
1000000.0,1249133.8392857143
332500.0,291475.01516683516
267300.0,200936.93244246475
280000.0,497401.9864364982
155000.0,365093.23529411765
110000.0,200936.93244246475
275000.0,200936.93244246475
187500.0,291475.01516683516
275000.0,200936.93244246475
324000.0,594296.147826087
292500.0,291475.01516683516
275000.0,358226.3082706767
750000.0,523130.54054054053
67500.0,200936.93244246475
220000.0,267351.6029645315
1890000.0,1277752.808988764
248500.0,342982.94088669954
40000.0,286147.98560700874
200000.0,200936.93244246475
700000.0,365093.23529411765
18750.0,286147.98560700874
650000.0,516944.9917877448
290000.0,267351.6029645315
1575000.0,921057.9831932773
395000.0,454090.62152777775
375000.0,365093.23529411765
545000.0,497401.9864364982
480000.0,286147.98560700874
395000.0,617582.8846153846
895000.0,497401.9864364982
61150.0,200936.93244246475
226000.0,267351.6029645315
550000.0,583628.8659793815
1790000.0,1649191.9960000003
780000.0,684041.4696969697
305000.0,286147.98560700874
240000.0,286147.98560700874
370000.0,357118.4210526316
256200.0,342982.94088669954
836000.0,795787.4549549549
700000.0,516944.9917877448
695000.0,1524177.8839779005
625000.0,733778.9817444219
246400.0,200936.93244246475
180000.0,267351.6029645315
350000.0,267351.6029645315
745000.0,1155493.4428571428
425000.0,733778.9817444219
207000.0,200936.93244246475
400000.0,454090.62152777775
399000.0,398676.9759450172
850000.0,795787.4549549549
212500.0,617582.8846153846
465000.0,342982.94088669954
135000.0,365093.23529411765
420000.0,365093.23529411765
1395000.0,744449.0
220000.0,365093.23529411765
430350.0,403803.02116402116
230000.0,291475.01516683516
218500.0,626833.0266666666
460000.0,267351.6029645315
299900.0,311228.07042253524
300000.0,412938.3522727273
250000.0,357118.4210526316
210000.0,286147.98560700874
285000.0,395913.0081300813
367500.0,286147.98560700874
235000.0,365093.23529411765
175000.0,403101.6424242424
280000.0,267351.6029645315
320000.0,798450.7593880389
368835.0,267351.6029645315
200000.0,286147.98560700874
1398000.0,753897.339055794
247000.0,286147.98560700874
300000.0,365093.23529411765
265000.0,286147.98560700874
300000.0,200936.93244246475
920000.0,1649191.9960000003
360000.0,200936.93244246475
285600.0,342982.94088669954
449000.0,798450.7593880389
795000.0,733778.9817444219
890000.0,1484444.4444444445
469000.0,733778.9817444219
325000.0,412938.3522727273
831000.0,795787.4549549549
205000.0,267351.6029645315
85000.0,200936.93244246475
104000.0,291475.01516683516
466900.0,286147.98560700874
340000.0,267351.6029645315
495000.0,594296.147826087
1000000.0,795787.4549549549
750000.0,523130.54054054053
224000.0,412938.3522727273
375000.0,286147.98560700874
1450000.0,860918.0
697000.0,403101.6424242424
235000.0,286147.98560700874
185000.0,454090.62152777775
418700.0,403101.6424242424
710000.0,753897.339055794
580000.0,497401.9864364982
399900.0,342982.94088669954
479600.0,511658.53658536583
250000.0,200936.93244246475
99500.0,286147.98560700874
275000.0,358226.3082706767
478500.0,286147.98560700874
330000.0,200936.93244246475
590000.0,365093.23529411765
480000.0,1524177.8839779005
355000.0,286147.98560700874
245000.0,200936.93244246475
445000.0,403803.02116402116
340000.0,358226.3082706767
372500.0,286147.98560700874
234900.0,267351.6029645315
320000.0,289105.55555555556
47000.0,516944.9917877448
370000.0,365093.23529411765
275000.0,626833.0266666666
330000.0,200936.93244246475
960000.0,286147.98560700874
250000.0,516944.9917877448
160000.0,200936.93244246475
199000.0,286147.98560700874
425000.0,365093.23529411765
389000.0,398676.9759450172
449000.0,412938.3522727273
425000.0,286147.98560700874
235000.0,570352.2276785715
160000.0,200936.93244246475
340000.0,286147.98560700874
310000.0,454090.62152777775
335000.0,286147.98560700874
395000.0,365093.23529411765
329000.0,286147.98560700874
586000.0,365093.23529411765
320000.0,403101.6424242424
295000.0,200936.93244246475
299999.0,286147.98560700874
540000.0,403803.02116402116
330000.0,412938.3522727273
309500.0,291475.01516683516
365000.0,426764.28571428574
319500.0,718740.6677018633
450000.0,286147.98560700874
1350000.0,921057.9831932773
703000.0,398676.9759450172
650000.0,733778.9817444219
745000.0,714538.4615384615
460000.0,733778.9817444219
330000.0,291475.01516683516
376000.0,267351.6029645315
1795000.0,2862967.4025974027
150000.0,286147.98560700874
275000.0,267351.6029645315
270000.0,342982.94088669954
150000.0,200936.93244246475
1050000.0,2862967.4025974027
750000.0,718740.6677018633
340000.0,412938.3522727273
685000.0,617582.8846153846
365000.0,267351.6029645315
140000.0,286147.98560700874
1250000.0,2273214.285714286
850000.0,286147.98560700874
300000.0,200936.93244246475
1600000.0,2273214.285714286
164000.0,516944.9917877448
344500.0,570352.2276785715
390000.0,516944.9917877448
210000.0,516944.9917877448
352035.0,267351.6029645315
120000.0,200936.93244246475
310000.0,267351.6029645315
164900.0,286147.98560700874
260000.0,200936.93244246475
542000.0,562735.2483221476
790000.0,286147.98560700874
280000.0,267351.6029645315
555000.0,497401.9864364982
312000.0,291475.01516683516
480000.0,412938.3522727273
229000.0,286147.98560700874
315000.0,511658.53658536583
359000.0,286147.98560700874
150000.0,286147.98560700874
300000.0,267351.6029645315
392100.0,267351.6029645315
425000.0,286147.98560700874
34000.0,798450.7593880389
499900.0,523130.54054054053
545900.0,291475.01516683516
285000.0,200936.93244246475
45000.0,388176.4705882353
1950000.0,2021860.6333333333
950000.0,798450.7593880389
495000.0,311228.07042253524
289900.0,259954.54545454544
38000.0,200936.93244246475
325500.0,286147.98560700874
470000.0,798450.7593880389
130000.0,365093.23529411765
835000.0,795787.4549549549
285000.0,200936.93244246475
360000.0,403803.02116402116
480000.0,516944.9917877448
735000.0,516944.9917877448
360000.0,497401.9864364982
540000.0,938076.5765765766
450000.0,286147.98560700874
720000.0,516944.9917877448
205000.0,267351.6029645315
222915.0,365093.23529411765
490000.0,365093.23529411765
98000.0,200936.93244246475
450000.0,286147.98560700874
172000.0,200936.93244246475
100000.0,516944.9917877448
322000.0,403101.6424242424
27500.0,200936.93244246475
800000.0,365093.23529411765
1450000.0,785353.2034632035
2600000.0,365093.23529411765
280000.0,286147.98560700874
750000.0,516944.9917877448
70000.0,200936.93244246475
185000.0,267351.6029645315
425000.0,365093.23529411765
380000.0,412938.3522727273
390000.0,286147.98560700874
155000.0,342982.94088669954
225000.0,200936.93244246475
855930.0,291475.01516683516
380000.0,798450.7593880389
1760000.0,921057.9831932773
1420000.0,626833.0266666666
575000.0,365093.23529411765
570000.0,733778.9817444219
1450000.0,753897.339055794
245000.0,291475.01516683516
290000.0,200936.93244246475
750000.0,938076.5765765766
69900.0,200936.93244246475
425000.0,365093.23529411765
615000.0,617582.8846153846
169900.0,267351.6029645315
360000.0,412938.3522727273
359000.0,286147.98560700874
535000.0,365093.23529411765
389000.0,365093.23529411765
1350000.0,1649191.9960000003
530000.0,610345.205479452
660000.0,1202825.0
565000.0,1524177.8839779005
320000.0,267351.6029645315
1995000.0,1277752.808988764
289500.0,497401.9864364982
500000.0,594296.147826087
350000.0,733778.9817444219
395000.0,398676.9759450172
390000.0,200936.93244246475
1081200.0,938076.5765765766
434000.0,200936.93244246475
27000.0,200936.93244246475
249000.0,404260.5263157895
250000.0,286147.98560700874
850000.0,575612.015625
395000.0,714538.4615384615
699999.0,562735.2483221476
773000.0,570352.2276785715
45000.0,200936.93244246475
570000.0,516944.9917877448
167000.0,398676.9759450172
650000.0,594296.147826087
495000.0,365093.23529411765
310000.0,286147.98560700874
780000.0,412938.3522727273
90000.0,200936.93244246475
265000.0,357118.4210526316
930000.0,365093.23529411765
360000.0,365093.23529411765
260000.0,200936.93244246475
96000.0,200936.93244246475
153990.0,200936.93244246475
189000.0,200936.93244246475
430000.0,365093.23529411765
315000.0,365093.23529411765
398000.0,2862967.4025974027
385000.0,365093.23529411765
470120.0,286147.98560700874
487500.0,342982.94088669954
1425000.0,1324280.487804878
490000.0,342982.94088669954
260000.0,267351.6029645315
130000.0,200936.93244246475
127500.0,365093.23529411765
295000.0,200936.93244246475
1250000.0,617582.8846153846
349900.0,365093.23529411765
420000.0,267351.6029645315
438952.0,286147.98560700874
415000.0,626833.0266666666
250000.0,267351.6029645315
383000.0,200936.93244246475
85000.0,200936.93244246475
350000.0,365093.23529411765
199000.0,200936.93244246475
320000.0,365093.23529411765
170000.0,200936.93244246475
535000.0,358226.3082706767
190000.0,286147.98560700874
480000.0,454090.62152777775
240000.0,200936.93244246475
245000.0,200936.93244246475
350000.0,511658.53658536583
130000.0,516944.9917877448
400000.0,365093.23529411765
406095.0,497401.9864364982
441000.0,403101.6424242424
395000.0,562735.2483221476
750000.0,785353.2034632035
585000.0,610345.205479452
185000.0,286147.98560700874
325000.0,365093.23529411765
235000.0,286147.98560700874
450000.0,626833.0266666666
360000.0,365093.23529411765
320000.0,289105.55555555556
292700.0,267351.6029645315
390000.0,267351.6029645315
530000.0,357118.4210526316
430000.0,200936.93244246475
245500.0,200936.93244246475
189000.0,267351.6029645315
925000.0,995000.0
520000.0,562735.2483221476
225000.0,291475.01516683516
420000.0,733778.9817444219
49900.0,200936.93244246475
620000.0,714538.4615384615
350000.0,454090.62152777775
28000.0,516944.9917877448
230000.0,200936.93244246475
425200.0,403803.02116402116
350000.0,291475.01516683516
330000.0,365093.23529411765
157500.0,200936.93244246475
530000.0,718740.6677018633
199500.0,208327.08396946566
340000.0,311228.07042253524
340000.0,626833.0266666666
299000.0,365093.23529411765
224000.0,365093.23529411765
47950.0,200936.93244246475
402000.0,200936.93244246475
745000.0,365093.23529411765
805000.0,497401.9864364982
300000.0,286147.98560700874
246900.0,375421.73913043475
1000000.0,733778.9817444219
385000.0,286147.98560700874
850000.0,286147.98560700874
395000.0,516944.9917877448
224000.0,570352.2276785715
435000.0,594296.147826087
139999.0,291475.01516683516
700000.0,398676.9759450172
1500000.0,516944.9917877448
239184.0,267351.6029645315
138000.0,365093.23529411765
650000.0,1324280.487804878
369000.0,562735.2483221476
300000.0,200936.93244246475
1275000.0,594296.147826087
385000.0,418946.89830508473
50000.0,286147.98560700874
240000.0,291475.01516683516
33000.0,516944.9917877448
345000.0,539732.6481481482
625000.0,497401.9864364982
95000.0,365093.23529411765
524223.0,342982.94088669954
350000.0,403101.6424242424
470000.0,357118.4210526316
175000.0,342982.94088669954
110000.0,286147.98560700874
209700.0,921057.9831932773
415000.0,516944.9917877448
540000.0,403803.02116402116
420000.0,938076.5765765766
230000.0,200936.93244246475
960000.0,516944.9917877448
390000.0,511658.53658536583
650000.0,497401.9864364982
40000.0,200936.93244246475
215900.0,267351.6029645315
980000.0,995000.0
255000.0,200936.93244246475
470120.0,286147.98560700874
125000.0,286147.98560700874
1190000.0,1649191.9960000003
555000.0,511658.53658536583
440000.0,516944.9917877448
399900.0,311228.07042253524
290900.0,267351.6029645315
190000.0,365093.23529411765
300000.0,200936.93244246475
500000.0,516944.9917877448
1200000.0,200936.93244246475
274500.0,286147.98560700874
330000.0,286147.98560700874
590000.0,516944.9917877448
239500.0,365093.23529411765
495000.0,200936.93244246475
660000.0,497401.9864364982
1195000.0,1408402.7777777778
185000.0,286147.98560700874
485000.0,1408402.7777777778
300000.0,516944.9917877448
1114500.0,718740.6677018633
379000.0,516944.9917877448
295000.0,311228.07042253524
240000.0,267351.6029645315
1450000.0,516944.9917877448
245000.0,403101.6424242424
190000.0,286147.98560700874
650000.0,497401.9864364982
400000.0,403101.6424242424
294500.0,286147.98560700874
500000.0,454090.62152777775
700000.0,516944.9917877448
130000.0,365093.23529411765
158000.0,200936.93244246475
45000.0,286147.98560700874
330000.0,365093.23529411765
1390000.0,1075327.7441860465
268000.0,365093.23529411765
586000.0,921057.9831932773
155000.0,200936.93244246475
247000.0,267351.6029645315
65000.0,365093.23529411765
119000.0,365093.23529411765
425000.0,286147.98560700874
680000.0,718740.6677018633
237500.0,523130.54054054053
190000.0,200936.93244246475
555000.0,497401.9864364982
75000.0,200936.93244246475
255000.0,200936.93244246475
210000.0,365093.23529411765
287000.0,365093.23529411765
675000.0,1181733.8366197185
350000.0,286147.98560700874
380000.0,403101.6424242424
190000.0,200936.93244246475
349900.0,357118.4210526316
750000.0,738258.6346153846
30000.0,200936.93244246475
229000.0,286147.98560700874
12500.0,200936.93244246475
249000.0,286147.98560700874
35500.0,200936.93244246475
1000000.0,516944.9917877448
350000.0,200936.93244246475
349000.0,365093.23529411765
85000.0,286147.98560700874
297500.0,511658.53658536583
460000.0,403803.02116402116
475000.0,342982.94088669954
605000.0,525149.3953488372
150000.0,200936.93244246475
330000.0,200936.93244246475
185000.0,342982.94088669954
285000.0,365093.23529411765
510000.0,454090.62152777775
780000.0,738258.6346153846
590000.0,497401.9864364982
33500.0,200936.93244246475
337500.0,798450.7593880389
179990.0,200936.93244246475
400680.0,342982.94088669954
313200.0,342982.94088669954
990000.0,1265740.49122807
520000.0,511658.53658536583
325000.0,365093.23529411765
390000.0,259954.54545454544
1500000.0,1181733.8366197185
461000.0,403803.02116402116
485000.0,342982.94088669954
375000.0,286147.98560700874
185000.0,365093.23529411765
248500.0,200936.93244246475
546900.0,342982.94088669954
660000.0,733778.9817444219
215000.0,365093.23529411765
122000.0,200936.93244246475
304500.0,403101.6424242424
375000.0,403803.02116402116
360000.0,267351.6029645315
445000.0,626833.0266666666
398800.0,286147.98560700874
400000.0,733778.9817444219
245000.0,200936.93244246475
200000.0,398676.9759450172
633000.0,744449.0
2190000.0,2021860.6333333333
129000.0,200936.93244246475
249000.0,286147.98560700874
890000.0,798450.7593880389
369000.0,398676.9759450172
434600.0,403101.6424242424
85000.0,286147.98560700874
335000.0,403101.6424242424
750000.0,733778.9817444219
276000.0,404260.5263157895
210000.0,200936.93244246475
250000.0,286147.98560700874
650000.0,365093.23529411765
950000.0,562735.2483221476
280000.0,286147.98560700874
300000.0,511658.53658536583
911000.0,718740.6677018633
377000.0,311228.07042253524
325000.0,516944.9917877448
70000.0,200936.93244246475
395000.0,301593.97575757577
750000.0,511658.53658536583
995000.0,714538.4615384615
370185.0,267351.6029645315
17000.0,200936.93244246475
290000.0,516944.9917877448
29900.0,286147.98560700874
45000.0,200936.93244246475
199800.0,358226.3082706767
285000.0,497401.9864364982
326850.0,267351.6029645315
545000.0,497401.9864364982
1100000.0,753897.339055794
820000.0,523130.54054054053
175000.0,286147.98560700874
640000.0,575612.015625
2025000.0,2430432.5064935065
586000.0,342982.94088669954
283000.0,291475.01516683516
252500.0,200936.93244246475
899200.0,753897.339055794
2225000.0,2021860.6333333333
495000.0,744449.0
399000.0,438061.125
475000.0,570352.2276785715
650000.0,342982.94088669954
320000.0,365093.23529411765
377400.0,516944.9917877448
175000.0,208327.08396946566
515000.0,733778.9817444219
135000.0,200936.93244246475
870000.0,516944.9917877448
165000.0,200936.93244246475
35000.0,286147.98560700874
360000.0,267351.6029645315
480000.0,795787.4549549549
260000.0,200936.93244246475
320000.0,291475.01516683516
410000.0,1100893.119266055
320000.0,395913.0081300813
350000.0,286147.98560700874
385000.0,516944.9917877448
226500.0,516944.9917877448
410000.0,291475.01516683516
297000.0,286147.98560700874
255000.0,200936.93244246475
2798036.0,1075327.7441860465
739000.0,601142.8571428572
180000.0,398676.9759450172
342000.0,523130.54054054053
279500.0,267351.6029645315
226500.0,798450.7593880389
367500.0,403803.02116402116
380000.0,516944.9917877448
890000.0,1524177.8839779005
259500.0,200936.93244246475
225000.0,291475.01516683516
340000.0,342982.94088669954
270000.0,267351.6029645315
159900.0,200936.93244246475
37000.0,200936.93244246475
662356.0,497401.9864364982
275000.0,365093.23529411765
1245000.0,718740.6677018633
525000.0,286147.98560700874
230000.0,365093.23529411765
240000.0,365093.23529411765
1200000.0,516944.9917877448
495000.0,200936.93244246475
169500.0,291475.01516683516
1500000.0,798450.7593880389
500000.0,516944.9917877448
160000.0,200936.93244246475
280000.0,200936.93244246475
200000.0,200936.93244246475
440000.0,286147.98560700874
182500.0,358226.3082706767
2400000.0,2273214.285714286
122500.0,516944.9917877448
369900.0,365093.23529411765
486000.0,412938.3522727273
490000.0,403101.6424242424
135000.0,291475.01516683516
790000.0,795787.4549549549
179000.0,516944.9917877448
280000.0,286147.98560700874
37000.0,365093.23529411765
480000.0,403803.02116402116
175000.0,286147.98560700874
180000.0,200936.93244246475
40000.0,286147.98560700874
1250000.0,1075327.7441860465
195900.0,200936.93244246475
193000.0,342982.94088669954
415000.0,286147.98560700874
450000.0,523130.54054054053
315000.0,200936.93244246475
159500.0,200936.93244246475
241500.0,267351.6029645315
720000.0,1181733.8366197185
264000.0,718740.6677018633
600000.0,286147.98560700874
255000.0,200936.93244246475
450000.0,267351.6029645315
1500000.0,1100893.119266055
585270.0,785353.2034632035
348000.0,357118.4210526316
350000.0,516944.9917877448
199000.0,516944.9917877448
430000.0,286147.98560700874
295000.0,594296.147826087
175000.0,286147.98560700874
310000.0,267351.6029645315
260000.0,286147.98560700874
140000.0,365093.23529411765
160000.0,200936.93244246475
149000.0,200936.93244246475
819000.0,733778.9817444219
60000.0,286147.98560700874
830000.0,286147.98560700874
440000.0,497401.9864364982
178000.0,301593.97575757577
490000.0,365093.23529411765
460000.0,938076.5765765766
480000.0,365093.23529411765
229000.0,403101.6424242424
480000.0,412938.3522727273
150000.0,357118.4210526316
229000.0,200936.93244246475
230000.0,267351.6029645315
385000.0,286147.98560700874
372000.0,267351.6029645315
695000.0,497401.9864364982
185000.0,208327.08396946566
265000.0,516944.9917877448
350000.0,454090.62152777775
399000.0,516944.9917877448
138000.0,286147.98560700874
185000.0,398676.9759450172
445000.0,365093.23529411765
199900.0,200936.93244246475
395000.0,291475.01516683516
250000.0,798450.7593880389
908250.0,365093.23529411765
225000.0,200936.93244246475
350000.0,365093.23529411765
340000.0,365093.23529411765
945000.0,1277752.808988764
235000.0,200936.93244246475
297500.0,286147.98560700874
349900.0,311228.07042253524
400000.0,497401.9864364982
309500.0,291475.01516683516
576030.0,403803.02116402116
260000.0,286147.98560700874
420000.0,795787.4549549549
521856.0,342982.94088669954
250000.0,267351.6029645315
620000.0,733778.9817444219
1400000.0,610345.205479452
695000.0,438061.125
850000.0,516944.9917877448
45000.0,200936.93244246475
450000.0,615145.5454545454
226800.0,267351.6029645315
330000.0,403803.02116402116
95000.0,286147.98560700874
1500000.0,798450.7593880389
42000.0,286147.98560700874
975000.0,497401.9864364982
155000.0,200936.93244246475
295000.0,523130.54054054053
32000.0,200936.93244246475
145000.0,286147.98560700874
100000.0,200936.93244246475
425000.0,516944.9917877448
1950000.0,562735.2483221476
698000.0,626833.0266666666
880000.0,738258.6346153846
460000.0,412938.3522727273
325000.0,412938.3522727273
320000.0,286147.98560700874
159000.0,358226.3082706767
304000.0,365093.23529411765
963000.0,4016666.6666666665
320000.0,365093.23529411765
495000.0,570352.2276785715
379500.0,365093.23529411765
1500000.0,798450.7593880389
2500000.0,1524177.8839779005
200000.0,286147.98560700874
259900.0,200936.93244246475
275000.0,200936.93244246475
1000000.0,525149.3953488372
91700.0,286147.98560700874
305000.0,497401.9864364982
1785000.0,1649191.9960000003
650000.0,365093.23529411765
290000.0,516944.9917877448
615000.0,733778.9817444219
660000.0,1277752.808988764
690000.0,365093.23529411765
395000.0,365093.23529411765
270000.0,738258.6346153846
650000.0,365093.23529411765
425000.0,267351.6029645315
510000.0,516944.9917877448
87500.0,200936.93244246475
40000.0,365093.23529411765
369900.0,365093.23529411765
380000.0,200936.93244246475
16150.0,200936.93244246475
2554794.0,1736641.0909090908
211000.0,267351.6029645315
490000.0,357118.4210526316
300000.0,291475.01516683516
545000.0,497401.9864364982
157500.0,311228.07042253524
675000.0,291475.01516683516
380000.0,714538.4615384615
450000.0,562735.2483221476
342149.0,497401.9864364982
216990.0,200936.93244246475
315000.0,200936.93244246475
135000.0,286147.98560700874
373000.0,718740.6677018633
598000.0,785353.2034632035
220000.0,395913.0081300813
380000.0,365093.23529411765
153000.0,200936.93244246475
399000.0,365093.23529411765
945000.0,1524177.8839779005
285000.0,286147.98560700874
239900.0,497401.9864364982
115000.0,200936.93244246475
28000.0,365093.23529411765
890000.0,733778.9817444219
490000.0,412938.3522727273
142500.0,291475.01516683516
300000.0,798450.7593880389
410000.0,516944.9917877448
292500.0,286147.98560700874
1100000.0,921057.9831932773
212500.0,267351.6029645315
197000.0,200936.93244246475
70000.0,286147.98560700874
